# entity id	tokens	
5019	2 7711 18 25 3
5020	2 5 7712 450 12 3
5021	2 7713 1600 12 3
5022	2 567 5477 7714 3
5023	2 7715 2183 7716 7717 3
5024	2 7718 7719 3
5025	2 2321 2187 2797 3
5026	2 7720 5254 3
5027	2 2102 7721 3
5028	2 7722 3
5029	2 348 1889 1051 3
5030	2 5 282 374 7723 3
5031	2 7726 21 3
5032	2 7727 2275 17 3
5033	2 7729 1628 3
5034	2 5 545 7730 377 12 3
5035	2 3058 30 4 7731 2454 3
5036	2 7732 7733 409 3
5037	2 153 2789 1106 3
5038	2 870 7734 3
5039	2 7735 17 3
5040	2 436 7736 3
5041	2 7737 7738 253 3
5042	2 7739 7740 7741 7742 7743 3
5043	2 556 4 7744 17 3
5044	2 93 322 764 3
5045	2 113 4555 3
5046	2 7746 2793 3
5047	2 5493 4 7747 598 3
5048	2 84 7749 3
5049	2 154 7750 3
5050	2 171 858 3
5051	2 2756 7751 3
5052	2 7752 2795 3
5053	2 7753 7754 3
5054	2 70 7755 3
5055	2 295 7756 3
5056	2 7757 344 5182 60 118 3
5057	2 127 4019 3
5058	2 27 1003 5396 1522 3
5059	2 42 353 10 1862 97 57 7758 3
5060	2 7759 11 7760 3
5061	2 2581 4 7761 3
5062	2 1252 7762 3
5063	2 7763 9 3
5064	2 30 4 7764 7765 3
5065	2 165 1103 562 3
5066	2 7766 1904 3
5067	2 892 7767 3
5068	2 81 16 6 22 931 21 3
5069	2 532 211 7768 425 3
5070	2 30 4 398 11 597 1091 75 1410 7769 3
5071	2 1793 306 4 225 3
5072	2 7771 3
5073	2 514 1503 1064 3
5074	2 2994 1416 17 3
5075	2 7773 7774 60 3
5076	2 693 7776 9 3
5077	2 1142 1942 2603 51 3
5078	2 7777 7778 421 7779 7780 7781 3
5079	2 7782 7783 3
5080	2 762 4441 9 3
5081	2 5 4585 9 3
5082	2 7784 3
5083	2 1624 7785 3
5084	2 7786 2591 3
5085	2 5 280 4443 3
5086	2 5524 4383 603 3
5087	2 5 2796 272 1935 3
5088	2 5 7787 9 3
5089	2 6369 246 3
5090	2 7789 7790 3
5091	2 1232 242 3
5092	2 386 11 965 4 113 7791 3
5093	2 1498 16 6 22 1130 1370 3
5094	2 2774 1355 3
5095	2 762 10 1261 135 10 1118 7792 3
5096	2 136 7793 3
5097	2 5 42 131 9 3
5098	2 1187 313 11 10 1551 253 3
5099	2 5 1558 71 10 1587 3
5100	2 7794 3
5101	2 2829 342 10 3627 3
5102	2 3406 785 340 3
5103	2 5217 2028 420 12 3
5104	2 7796 1692 3
5105	2 73 7798 3
5106	2 568 7799 3
5107	2 5 7801 3906 3
5108	2 348 2130 24 7802 26 967 3
5109	2 2751 7803 3
5110	2 113 7804 3
5111	2 7805 218 10 7806 9 3
5112	2 1325 623 3
5113	2 7807 1799 7808 3
5114	2 437 7809 3
5115	2 5 7810 44 3
5116	2 7811 3
5117	2 2656 7812 3
5118	2 1345 3852 7813 3
5119	2 773 17 3
5120	2 7814 7815 12 3
5121	2 7816 17 3
5122	2 592 465 1037 3
5123	2 1481 11 1176 657 3
5124	2 1361 7817 3725 932 3
5125	2 1048 7818 11 10 7819 1443 3
5126	2 7820 1023 3
5127	2 5 7821 9 3
5128	2 1548 7822 3
5129	2 4108 7823 7824 3
5130	2 495 4 7825 614 12 3
5131	2 7826 3
5132	2 1575 1290 7827 3
5133	2 27 7828 7829 3
5134	2 5 7830 2702 9 3
5135	2 1415 4179 3
5136	2 1597 5431 3
5137	2 70 7833 3
5138	2 5 7834 753 275 3
5139	2 95 2550 1387 901 3
5140	2 389 5441 3
5141	2 7836 18 25 74 11 80 3
5142	2 34 46 7837 3
5143	2 3852 886 3
5144	2 5 7838 432 12 3
5145	2 272 27 7839 117 3
5146	2 7840 168 195 111 3
5147	2 732 7841 3
5148	2 7842 5686 3
5149	2 90 7844 3
5150	2 5031 7845 7846 3
5151	2 70 3188 7847 3
5152	2 7848 17 3
5153	2 7849 7850 7851 3
5154	2 7852 1796 7853 3
5155	2 696 7854 11 5090 3
5156	2 18 16 6 22 1370 3
5157	2 84 2903 408 430 3
5158	2 7855 6284 3
5159	2 7856 3
5160	2 70 1316 7857 3
5161	2 3119 5251 3
5162	2 7859 18 25 74 11 80 3
5163	2 380 449 378 3
5164	2 358 3305 3
5165	2 5160 424 3
5166	2 897 1055 3
5167	2 7860 168 195 111 3
5168	2 1116 913 7861 3
5169	2 331 7862 3
5170	2 2723 3137 7863 121 7864 9 3
5171	2 2542 24 1392 244 3
5172	2 7865 3079 3
5173	2 7866 10 961 3
5174	2 2907 691 3
5175	2 4625 7867 761 3
5176	2 320 7868 3
5177	2 7870 7871 7872 3
5178	2 7873 7874 3
5179	2 34 636 643 3
5180	2 7877 146 3
5181	2 7878 7879 3
5182	2 7880 7881 3
5183	2 2132 7882 140 1167 3883 7883 7884 3
5184	2 31 8 6 7 506 6 1134 3
5185	2 53 2931 5123 303 3
5186	2 34 586 7886 3
5187	2 7887 24 7888 3
5188	2 34 219 7889 3
5189	2 2910 24 3
5190	2 664 7890 3
5191	2 5702 7891 3
5192	2 3795 7892 71 3199 7893 3
5193	2 1033 7894 3
5194	2 7895 9 3
5195	2 132 7896 3
5196	2 7897 420 12 3
5197	2 7898 2076 3
5198	2 7899 3340 3
5199	2 5049 71 5 1325 438 3
5200	2 1179 7900 7901 4 7902 3
5201	2 2375 1596 3
5202	2 386 7903 984 3
5203	2 150 7904 3
5204	2 295 1656 1436 3
5205	2 1102 5 384 7905 3
5206	2 1308 855 3
5207	2 1751 7906 3
5208	2 694 7907 3
5209	2 171 7908 3
5210	2 5 1942 7909 792 10 2425 3
5211	2 324 841 3
5212	2 7911 105 3
5213	2 4405 449 378 3
5214	2 7912 4 7913 3
5215	2 7915 7916 5586 3
5216	2 7917 7918 3
5217	2 7919 7920 3
5218	2 988 4 10 6732 329 3
5219	2 7921 3
5220	2 70 1112 87 3
5221	2 24 4 7922 3
5222	2 774 4054 636 3
5223	2 1253 316 3
5224	2 2516 7923 3
5225	2 7924 9 3
5226	2 7925 1254 3
5227	2 7926 6883 3
5228	2 1137 535 58 4 824 3
5229	2 7927 3
5230	2 7928 7929 3
5231	2 7930 3
5232	2 980 305 706 3
5233	2 1197 7931 3
5234	2 2051 7932 3
5235	2 7933 3
5236	2 790 7934 3
5237	2 1498 16 6 22 7935 3
5238	2 389 7936 3
5239	2 867 7938 691 3
5240	2 3661 7939 3
5241	2 666 449 378 3
5242	2 768 2195 5181 3
5243	2 1285 7940 17 3
5244	2 7941 3
5245	2 1008 1930 3
5246	2 423 7942 3
5247	2 5 2818 221 3
5248	2 937 7944 39 1353 3
5249	2 7945 5 1799 7946 394 3
5250	2 7 415 452 64 3
5251	2 611 7947 3
5252	2 7948 7949 3
5253	2 1167 7950 3883 9 3
5254	2 4367 7951 3
5255	2 7952 3
5256	2 211 320 7953 3
5257	2 154 7954 3
5258	2 46 7955 643 3
5259	2 437 3729 3
5260	2 93 7956 3
5261	2 7957 7958 9 3
5262	2 5 1432 7959 438 17 3
5263	2 151 1886 1792 3
5264	2 7960 7961 7962 681 7963 3
5265	2 7770 9 3
5266	2 7964 3
5267	2 264 5969 42 7965 1743 440 271 3
5268	2 875 7966 3
5269	2 7967 7968 3
5270	2 7969 897 3
5271	2 164 7970 3
5272	2 7407 17 3
5273	2 7971 7069 9 3
5274	2 7972 108 3216 7973 3
5275	2 5 2234 420 12 3
5276	2 1385 7974 3
5277	2 278 2670 7976 3
5278	2 2329 701 3
5279	2 7977 7978 1218 9 3
5280	2 95 7980 664 7981 445 3
5281	2 3097 7982 3
5282	2 7983 7984 3535 4 10 7985 39 187 394 3
5283	2 7986 7987 815 7988 3
5284	2 7989 1196 3
5285	2 2355 11 7990 9 3
5286	2 7991 519 3520 9 3
5287	2 436 7992 5994 3185 1854 3
5288	2 1526 7993 3
5289	2 90 7994 3
5290	2 151 219 4834 3
5291	2 768 7995 418 3
5292	2 1570 3968 3
5293	2 70 480 7997 3
5294	2 1376 62 60 3
5295	2 1865 654 3
5296	2 961 19 23 40 3
5297	2 49 52 8 6 50 50 7999 312 314 44 3
5298	2 5 2124 1407 79 3
5299	2 1376 9 3
5300	2 5 1462 4776 3
5301	2 1438 196 3
5302	2 272 8002 3
5303	2 8003 9 3
5304	2 5 1447 594 4232 3
5305	2 5 217 1394 450 51 3
5306	2 8004 8005 8006 3
5307	2 8007 212 12 3
5308	2 8008 11 10 8009 3
5309	2 285 5879 1108 430 3
5310	2 569 8011 88 673 95 8012 135 2147 8013 11 187 10 8014 3
5311	2 8015 9 3
5312	2 800 5 8016 8017 3
5313	2 4074 8018 253 3
5314	2 407 48 4 198 25 276 3
5315	2 8019 731 1808 3
5316	2 8020 3
5317	2 5 8021 394 3
5318	2 5 1918 325 796 1261 3
5319	2 8022 3
5320	2 318 216 8023 3
5321	2 4782 11 10 8024 8025 92 97 57 1139 3
5322	2 6391 8026 3
5323	2 8027 2167 6121 3
5324	2 8028 3
5325	2 8029 129 3
5326	2 8030 3
5327	2 487 480 8031 3
5328	2 8032 249 1105 3
5329	2 8033 3
5330	2 5 26 116 9 3
5331	2 6261 806 17 3
5332	2 819 8034 3
5333	2 2524 8035 1339 1027 440 257 3
5334	2 2102 784 3
5335	2 2520 18 25 74 11 80 3
5336	2 7 529 429 107 3
5337	2 257 71 2141 3148 3
5338	2 49 52 8 6 50 4474 6 20 41 3
5339	2 3632 18 3
5340	2 5 4847 2053 3
5341	2 433 8038 3
5342	2 912 1079 3
5343	2 558 4303 3
5344	2 271 1125 3951 796 257 3
5345	2 2474 8040 24 4 1571 3
5346	2 296 8041 3
5347	2 260 8042 3
5348	2 8043 8044 8045 3
5349	2 143 8046 299 3
5350	2 95 4320 860 1554 923 257 3
5351	2 8047 37 3
5352	2 3232 9 3
5353	2 2978 8048 3
5354	2 70 8049 3
5355	2 906 8050 3
5356	2 8051 129 3
5357	2 8052 3
5358	2 789 16 6 22 1511 3
5359	2 8053 168 195 111 3
5360	2 8054 5222 106 4 8055 3
5361	2 8056 4 4120 3
5362	2 2190 636 17 3
5363	2 8057 481 12 3
5364	2 8058 2403 369 3
5365	2 694 151 8059 3
5366	2 8060 3
5367	2 8061 588 12 3
5368	2 8062 3
5369	2 5 8063 9 3
5370	2 8064 8065 3
5371	2 2078 8066 3
5372	2 34 8067 3906 3
5373	2 93 885 87 3
5374	2 8068 3
5375	2 1020 442 3
5376	2 8069 1148 3
5377	2 5 558 3376 253 3
5378	2 8070 3968 3
5379	2 476 482 4 8071 3
5380	2 1412 8072 1459 3
5381	2 3636 3130 8073 8074 3
5382	2 8075 928 3
5383	2 1954 8077 8078 3
5384	2 8079 8080 3
5385	2 917 764 3
5386	2 272 8081 3
5387	2 8082 3
5388	2 8083 1168 3
5389	2 424 4122 9 3
5390	2 1535 8085 3
5391	2 8086 8087 9 3
5392	2 3861 40 3
5393	2 6721 188 6526 3
5394	2 8089 8090 3
5395	2 8091 8092 3
5396	2 1731 6043 8093 8094 12 3
5397	2 72 8095 5 1659 4 3644 3
5398	2 34 8097 3
5399	2 5 2661 3750 420 51 3
5400	2 941 2783 3
5401	2 174 8098 8099 303 3
5402	2 895 8100 3
5403	2 8101 932 3
5404	2 8103 36 1860 3
5405	2 8104 344 3
5406	2 24 4 8105 3
5407	2 154 8106 3
5408	2 753 180 12 3
5409	2 8107 8108 8109 3
5410	2 8110 3
5411	2 72 196 576 985 3
5412	2 832 8112 3
5413	2 8113 17 3
5414	2 5 8114 3
5415	2 453 10 253 8115 796 9 3
5416	2 248 8116 3
5417	2 426 1912 3
5418	2 592 8117 3
5419	2 8118 3
5420	2 8119 151 3
5421	2 895 1497 8120 8121 3
5422	2 616 773 1519 2699 3653 9 3
5423	2 5 5377 8122 2602 51 3
5424	2 1237 8123 3
5425	2 287 94 8124 2915 3
5426	2 433 8125 3
5427	2 5 536 1600 12 3
5428	2 8126 8127 2725 51 3
5429	2 669 8128 3
5430	2 136 8129 3
5431	2 765 8130 3
5432	2 5 2818 79 3
5433	2 7 8131 8132 8133 973 3
5434	2 5 2612 9 3
5435	2 1258 8135 3
5436	2 6064 287 3
5437	2 8136 1525 3
5438	2 4060 4 1131 3
5439	2 560 8138 3
5440	2 8139 275 3
5441	2 24 58 169 5498 878 3
5442	2 851 1199 5737 3
5443	2 5 8142 1041 207 3
5444	2 8143 3
5445	2 5 1838 8144 1416 9 3
5446	2 5190 10 3884 3
5447	2 8145 8146 3
5448	2 187 394 8147 3
5449	2 5 910 8148 3320 198 9 3
5450	2 2182 996 212 12 3
5451	2 5 3951 4 5622 8149 450 51 3
5452	2 7 529 1195 107 3
5453	2 8150 46 3
5454	2 1907 73 4 5404 3
5455	2 24 4 468 3447 3
5456	2 8151 3
5457	2 2258 8152 3734 3
5458	2 181 8154 3
5459	2 2201 8155 3
5460	2 1042 1290 11 8156 3
5461	2 411 8157 9 3
5462	2 8159 273 3
5463	2 8160 8161 3
5464	2 8162 3
5465	2 3686 8163 3
5466	2 84 8164 385 3
5467	2 939 46 8165 3
5468	2 866 13 10 3451 4 351 11 2532 9 3
5469	2 93 465 8168 3
5470	2 2928 8169 3
5471	2 8170 39 26 8171 4 3888 3
5472	2 27 473 8172 3
5473	2 8173 3
5474	2 8174 453 5 1587 3
5475	2 760 375 16 6 172 124 142 3
5476	2 72 839 4 840 16 6 22 734 3
5477	2 8175 8176 8177 3
5478	2 367 716 3
5479	2 260 8178 3
5480	2 8179 46 213 3
5481	2 5 8180 338 12 3
5482	2 8181 8182 3
5483	2 458 8183 733 3
5484	2 84 8184 3
5485	2 2446 8185 3
5486	2 8186 3
5487	2 253 7996 3
5488	2 8188 8189 8190 3
5489	2 8191 1533 8192 3
5490	2 8193 24 1815 11 2776 3
5491	2 34 621 886 3
5492	2 403 1610 3
5493	2 8194 3
5494	2 8195 8196 131 3
5495	2 8197 3
5496	2 8198 1816 17 3
5497	2 3452 18 25 74 11 80 3
5498	2 8199 8200 3
5499	2 8202 8010 79 3
5500	2 1030 127 8203 3
5501	2 436 8204 3
5502	2 1484 4 10 8205 4688 3
5503	2 2119 8206 3
5504	2 1539 8207 79 3
5505	2 8208 119 1793 3
5506	2 8209 8210 3
5507	2 3044 8211 3
5508	2 8212 3
5509	2 8213 24 60 3
5510	2 5 4102 4 6648 9 3
5511	2 2065 8214 3
5512	2 8215 3
5513	2 8216 3
5514	2 956 13 1594 3582 51 3
5515	2 150 8219 8220 440 345 8221 3
5516	2 5 8222 8223 4 1386 9 3
5517	2 1309 17 3
5518	2 154 2903 297 1522 3
5519	2 160 189 385 3
5520	2 3188 8224 8225 3347 13 2031 3
5521	2 997 1018 36 8 6 7 63 33 3
5522	2 2741 8226 3
5523	2 8227 6603 3
5524	2 1711 8228 3
5525	2 5 8230 4 8231 420 12 3
5526	2 8232 164 3
5527	2 7831 8233 3
5528	2 1227 8234 5 44 3
5529	2 8235 314 3
5530	2 2824 4 10 8236 79 3
5531	2 3008 8238 3
5532	2 8239 8240 3
5533	2 5039 8241 8242 3
5534	2 3076 8243 3
5535	2 8244 54 4 3
5536	2 2482 1217 3
5537	2 8245 1028 3
5538	2 1661 791 932 8 3
5539	2 1234 8246 3
5540	2 8247 944 3
5541	2 5 8248 212 12 3
5542	2 5 8249 3663 3
5543	2 8250 8251 3
5544	2 8252 8253 3
5545	2 8254 8255 984 3
5546	2 2918 8257 3
5547	2 113 8258 3
5548	2 5 4312 185 3
5549	2 437 3509 3
5550	2 27 402 8259 3
5551	2 8260 8261 8262 60 3
5552	2 1909 8263 3
5553	2 322 8264 3
5554	2 127 2906 3
5555	2 533 8266 3
5556	2 8267 324 3
5557	2 533 8268 3
5558	2 8269 8270 187 9 3
5559	2 8272 17 3
5560	2 2296 822 2323 8273 459 8274 920 3
5561	2 39 6282 3448 3
5562	2 459 8275 3
5563	2 7 2907 107 3
5564	2 776 5917 3
5565	2 8277 8278 3
5566	2 248 3413 3
5567	2 8279 322 1079 3
5568	2 2516 3407 3
5569	2 436 8280 3
5570	2 4191 377 51 3
5571	2 8281 3
5572	2 611 8282 3
5573	2 8283 8284 60 3
5574	2 7147 4521 3
5575	2 8285 4166 3
5576	2 1271 27 8286 3
5577	2 5 3527 4 8287 8288 3
5578	2 8290 3
5579	2 1034 8291 3
5580	2 1072 8292 8293 3
5581	2 8294 603 3
5582	2 8295 733 3
5583	2 8296 68 3
5584	2 8297 17 3
5585	2 200 13 457 3
5586	2 285 8298 3
5587	2 8299 425 3
5588	2 5 429 8300 202 3
5589	2 27 562 353 2487 3
5590	2 8301 8302 3
5591	2 8303 8304 3
5592	2 5976 886 3
5593	2 960 3200 3
5594	2 3825 8305 3
5595	2 324 932 3
5596	2 93 3147 8306 3
5597	2 4434 1589 837 12 3
5598	2 2358 1319 855 3
5599	2 8307 8308 3
5600	2 8309 3
5601	2 8310 4236 1696 3
5602	2 2913 586 8311 3
5603	2 598 17 3
5604	2 8312 8313 187 3
5605	2 4102 2727 8314 3
5606	2 5 8315 3539 9 3
5607	2 2731 8316 3
5608	2 8317 131 9 3
5609	2 1233 851 8319 3
5610	2 796 8320 8321 3
5611	2 285 2783 3
5612	2 437 8323 643 3
5613	2 6033 8325 647 3
5614	2 1717 4 8326 3
5615	2 4660 1041 207 3
5616	2 8328 8329 8330 79 3
5617	2 2078 8331 3
5618	2 8332 3
5619	2 7 155 107 6 1134 3
5620	2 2773 2994 2263 9 3
5621	2 31 8 6 7 973 5817 107 3
5622	2 5 8333 3
5623	2 5 8334 8335 3
5624	2 8336 8337 3
5625	2 8338 17 3
5626	2 8339 34 3
5627	2 8340 249 1105 3
5628	2 154 8341 3
5629	2 8342 8343 3
5630	2 24 4 8344 3
5631	2 8346 8347 3
5632	2 8348 8349 157 12 3
5633	2 266 128 775 3
5634	2 8351 6750 3
5635	2 8352 17 3
5636	2 8353 3
5637	2 4812 18 25 74 11 80 3
5638	2 217 1115 268 3
5639	2 5 4568 4 602 2831 3
5640	2 8354 171 333 3
5641	2 8355 3
5642	2 770 4074 3
5643	2 2642 8356 369 3
5644	2 1171 262 3
5645	2 8357 70 3
5646	2 675 8358 3
5647	2 226 8359 3
5648	2 8361 3
5649	2 1442 8362 3
5650	2 237 8363 3
5651	2 134 8364 3
5652	2 8365 4216 3
5653	2 8366 8367 11 79 8368 8369 3
5654	2 119 5 332 94 5 8370 39 6770 3623 3448 3
5655	2 5859 3181 3
5656	2 39 4377 13 10 852 3
5657	2 8375 17 3
5658	2 5515 3889 3
5659	2 8376 3
5660	2 8377 8378 3
5661	2 4566 8379 3
5662	2 3831 3071 3
5663	2 3532 2272 3
5664	2 46 8381 3
5665	2 1422 959 967 3
5666	2 84 8382 3
5667	2 8383 3
5668	2 584 3736 8384 3
5669	2 8385 3
5670	2 8166 225 3
5671	2 127 8386 3
5672	2 8387 8388 3
5673	2 8389 8390 3
5674	2 138 151 463 3
5675	2 8392 249 1105 3
5676	2 8393 363 215 3
5677	2 2869 230 3
5678	2 8394 8395 8396 3
5679	2 136 8397 3
5680	2 279 560 8398 12 3
5681	2 8399 3
5682	2 6773 58 3
5683	2 144 174 643 3
5684	2 328 231 3
5685	2 8400 3
5686	2 5 8401 180 12 3
5687	2 5 8402 135 3497 3
5688	2 476 482 4 8404 3
5689	2 191 8405 9 3
5690	2 274 8406 3
5691	2 5 8407 9 3
5692	2 1599 8000 8408 3
5693	2 8409 3
5694	2 27 1285 8410 3
5695	2 8411 9 3
5696	2 8412 360 3
5697	2 8413 3
5698	2 8414 4166 3
5699	2 8415 3897 3
5700	2 8416 8417 3
5701	2 8418 18 25 74 11 80 3
5702	2 960 58 60 3
5703	2 434 2744 3
5704	2 8419 8420 3
5705	2 881 3408 3
5706	2 8421 3
5707	2 905 8422 58 2597 3
5708	2 2277 238 3
5709	2 8423 10 8424 3
5710	2 1677 8425 1754 3
5711	2 8426 2717 8427 3
5712	2 2935 106 4 152 11 1408 3
5713	2 371 8428 3
5714	2 8429 722 3
5715	2 5 8431 4 8432 9 3
5716	2 5 8433 9 3
5717	2 3719 11 8434 21 3
5718	2 8435 94 187 3
5719	2 805 4314 60 3
5720	2 8436 3
5721	2 1172 1413 3
5722	2 274 216 385 3
5723	2 8437 8438 3
5724	2 933 2047 3
5725	2 8439 212 12 3
5726	2 5 8441 3
5727	2 972 586 681 3
5728	2 8442 8443 3
5729	2 832 11 8444 8445 8446 3
5730	2 344 62 6133 60 118 3
5731	2 158 8449 8450 8451 8452 3
5732	2 652 205 238 8453 60 3
5733	2 1838 944 3
5734	2 34 8454 3
5735	2 2346 11 10 2514 3
5736	2 6416 8455 6491 8456 3
5737	2 1034 4 10 8458 3
5738	2 90 8461 3
5739	2 869 8462 8463 9 3
5740	2 8465 3
5741	2 8466 3
5742	2 477 923 214 9 3
5743	2 1916 11 2190 3
5744	2 4986 8467 3
5745	2 24 4 2462 1011 3
5746	2 248 469 3
5747	2 8468 3
5748	2 8470 3
5749	2 8471 18 25 3
5750	2 6479 1352 3
5751	2 2682 8472 7294 3
5752	2 8473 3
5753	2 1958 846 3
5754	2 8474 3
5755	2 8476 2182 377 51 3
5756	2 8477 1193 3
5757	2 93 8478 2479 8479 4483 3
5758	2 4347 174 3
5759	2 8480 1673 75 2141 189 8481 3
5760	2 295 8482 3
5761	2 90 8483 3
5762	2 8484 8485 3
5763	2 24 4 26 259 4400 3
5764	2 3514 18 25 74 11 80 3
5765	2 1754 285 3
5766	2 912 562 8486 3
5767	2 8487 42 3
5768	2 165 6705 4454 3
5769	2 3105 8488 3
5770	2 4191 8489 12 3
5771	2 27 8491 3
5772	2 1656 8492 3
5773	2 1221 2313 352 3
5774	2 857 1017 4031 3
5775	2 4261 4261 8493 3
5776	2 444 1017 344 3
5777	2 3298 3555 17 3
5778	2 8495 11 8496 3
5779	2 514 236 4054 3
5780	2 859 2354 3
5781	2 5682 3
5782	2 8498 9 3
5783	2 2258 8499 3
5784	2 389 8500 3
5785	2 8501 4414 3
5786	2 8502 8503 3
5787	2 5 1013 8505 3
5788	2 2207 3369 11 5167 3
5789	2 7701 8507 1014 3
5790	2 515 8508 3
5791	2 3270 131 3
5792	2 3238 8509 3
5793	2 181 8510 3
5794	2 1329 86 17 3
5795	2 1225 121 1531 8511 4628 8512 3
5796	2 8513 21 3
5797	2 8514 753 3
5798	2 241 1674 217 922 3
5799	2 965 218 10 8515 9 3
5800	2 8516 9 3
5801	2 8517 962 3
5802	2 952 8518 3
5803	2 36 8519 3
5804	2 1179 8520 3
5805	2 8521 8522 4019 3
5806	2 282 374 62 24 3
5807	2 436 8523 3
5808	2 318 8524 3
5809	2 371 793 2105 8525 3
5810	2 2699 2036 3
5811	2 8526 714 3
5812	2 5478 8528 3
5813	2 7724 8529 3
5814	2 1513 8530 3
5815	2 569 8532 3256 3
5816	2 5 891 8533 3
5817	2 354 4631 3
5818	2 877 8534 886 3
5819	2 990 368 8535 3
5820	2 1329 2752 1270 3
5821	2 8536 18 25 74 11 80 3
5822	2 8537 614 12 3
5823	2 547 8538 3
5824	2 27 8539 3
5825	2 1521 2352 143 60 3
5826	2 8541 8542 3
5827	2 46 406 8543 3
5828	2 8544 3
5829	2 1457 19 23 40 3
5830	2 600 5087 3726 3
5831	2 3318 18 25 74 11 80 3
5832	2 8545 8546 3
5833	2 8547 6 8548 3
5834	2 2760 8549 9 3
5835	2 8550 3
5836	2 8551 3
5837	2 216 8553 3
5838	2 8554 9 3
5839	2 152 8555 3
5840	2 324 84 8557 3
5841	2 396 8558 3
5842	2 2132 8559 253 3
5843	2 5 8560 3
5844	2 8561 5191 3
5845	2 43 65 48 8 6 7 8562 235 59 97 57 3
5846	2 8563 18 25 74 11 80 3
5847	2 4435 8564 3
5848	2 4762 340 3
5849	2 5744 654 3
5850	2 8565 238 3
5851	2 8566 26 4507 3
5852	2 84 791 598 3
5853	2 165 8567 3
5854	2 169 500 4 8568 3
5855	2 27 8569 8570 3
5856	2 5 1864 8571 3
5857	2 427 981 6912 3
5858	2 2151 1226 3
5859	2 721 8573 3
5860	2 2951 8574 3
5861	2 1573 3582 51 3
5862	2 2686 1092 8575 3
5863	2 8576 3
5864	2 8577 3
5865	2 811 232 3
5866	2 24 4 846 1871 3
5867	2 8579 8580 3
5868	2 460 6923 3
5869	2 4291 8581 4678 3
5870	2 871 8582 3
5871	2 3965 5760 498 118 3
5872	2 2618 18 25 74 11 80 3
5873	2 2066 18 25 74 11 80 3
5874	2 8583 857 3
5875	2 5124 1999 325 3
5876	2 113 2629 3
5877	2 336 10 8584 3
5878	2 260 561 8585 3
5879	2 8586 8587 8588 4457 4685 3
5880	2 8589 1282 3
5881	2 4236 2437 3
5882	2 8590 8591 8592 3
5883	2 8593 3
5884	2 8594 8595 3
5885	2 832 1961 11 10 1558 8596 3
5886	2 181 84 8597 3
5887	2 34 1115 87 3
5888	2 27 333 1106 3
5889	2 2756 8600 3
5890	2 46 709 11 1094 1818 8601 3
5891	2 5 8602 8603 212 12 3
5892	2 8604 4 3224 310 338 12 3
5893	2 8606 11 8607 3
5894	2 7 705 115 3
5895	2 5341 94 8608 3
5896	2 1047 8610 8611 131 249 3536 3
5897	2 8612 8613 3
5898	2 6265 8614 3
5899	2 2671 1868 3
5900	2 2077 44 9 3
5901	2 90 8615 3
5902	2 8616 436 3
5903	2 5 8617 204 695 3
5904	2 3451 62 17 3
5905	2 8618 3
5906	2 3109 8619 3
5907	2 8620 8621 3
5908	2 316 8622 3
5909	2 364 845 3
5910	2 1741 8623 3
5911	2 5198 4 10 8624 3
5912	2 3654 8628 3
5913	2 8629 4 20 5273 3
5914	2 8630 1383 3
5915	2 476 482 4 7469 3
5916	2 1713 8631 3
5917	2 8632 8633 58 327 3
5918	2 1987 13 1028 17 3
5919	2 8635 3
5920	2 2032 8637 3
5921	2 4406 248 3
5922	2 1086 2538 4 8638 3
5923	2 8639 238 3
5924	2 7138 793 8640 3
5925	2 384 8641 3
5926	2 8642 3
5927	2 367 1322 24 3
5928	2 8643 8644 3
5929	2 8645 3
5930	2 8646 1050 5 2972 3
5931	2 34 8647 3
5932	2 2471 8648 3
5933	2 6425 2421 3
5934	2 5 8649 3
5935	2 381 8650 3
5936	2 1688 44 226 3
5937	2 8651 8652 8276 3
5938	2 46 8653 3
5939	2 945 985 3
5940	2 8654 333 6155 762 5796 1548 3
5941	2 42 105 3
5942	2 6950 2786 427 106 3
5943	2 8657 11 8658 3
5944	2 5 805 4314 821 498 3
5945	2 46 8659 3
5946	2 8660 58 3
5947	2 8661 8662 8663 3490 4965 8664 8665 3
5948	2 27 8666 1483 3
5949	2 3666 8667 3
5950	2 165 8668 3
5951	2 4873 3477 306 1366 3
5952	2 2446 8670 8671 117 3
5953	2 24 4 8672 3
5954	2 8673 3560 3
5955	2 4108 5165 20 1882 9 3
5956	2 289 4485 3
5957	2 8674 1758 3
5958	2 1062 8675 3
5959	2 8676 8677 3
5960	2 4406 402 8678 3
5961	2 179 1037 1789 3
5962	2 652 3454 498 118 3
5963	2 8679 5235 3
5964	2 136 409 3428 3
5965	2 24 4 2038 59 1266 940 3
5966	2 8680 1236 9 3
5967	2 5242 8681 3
5968	2 5 386 94 5 3498 3
5969	2 1158 821 498 3
5970	2 3864 2532 2537 8682 3
5971	2 198 8683 3
5972	2 8684 6700 3
5973	2 1072 1851 4 2114 3
5974	2 8685 3
5975	2 383 2301 275 3
5976	2 732 8686 3
5977	2 8687 8688 8689 8690 3
5978	2 34 4121 3
5979	2 8692 438 3
5980	2 8693 8694 3
5981	2 138 525 2564 3
5982	2 892 8695 3
5983	2 8696 2437 3
5984	2 4729 8697 8698 3
5985	2 3252 8699 3
5986	2 8700 2919 9 3
5987	2 8701 698 6014 3
5988	2 8702 1281 3
5989	2 7 1032 134 107 3
